4129,S.Kodikulam,T.P.,33,Tamil Nadu,26,Virudhunagar
4130,S.Nallur,T.P.,33,Tamil Nadu,12,Coimbatore
4131,S.T. Power Project Town,C.T.,19,West Bengal,14,Puruliya
4132,Sabalgarh,M,23,Madhya Pradesh,2,Morena
4133,Sabathu,C.B.,2,Himachal Pradesh,9,Solan
4134,Sabroom,N.P.,16,Tripura,2,South Tripura 
4135,Sachin,C.T.,24,Gujarat,22,Surat
4136,Sachin INA,I.N.A.,24,Gujarat,22,Surat
4137,Sadabad,N.P.,9,Uttar Pradesh,13,Hathras
4138,Sadalgi,T.P.,29,Karnataka,1,Belgaum
4139,Sadasivpet,M,28,Andhra Pradesh,4,Medak
4140,Sadat,N.P.,9,Uttar Pradesh,65,Ghazipur
4141,Sadat Pur Gujran,C.T.,7,Delhi *,3,North East
4142,Sadaura,M.C.,6,Haryana,3,Yamunanagar
4143,Sadpur,C.T.,19,West Bengal,11,North Twentyfour Parganas
4144,Sadri,M,8,Rajasthan,20,Pali
4145,Sadulshahar,M,8,Rajasthan,1,Ganganagar
4146,Safidon,M.C.,6,Haryana,9,Jind
4147,Safipur,N.P.,9,Uttar Pradesh,26,Unnao
4148,Sagar,M.Corp.,23,Madhya Pradesh,11,Sagar
4149,Sagar,T.M.C,29,Karnataka,15,Shimoga
4150,Sagar Cantt.,C.B.,23,Madhya Pradesh,11,Sagar
4151,Sagwara,M,8,Rajasthan,27,Dungarpur
4152,Sahajadpur,C.T.,19,West Bengal,7,Murshidabad 
4153,Sahanpur,N.P.,9,Uttar Pradesh,3,Bijnor
4154,Sahapur,C.T.,19,West Bengal,16,Haora 
4155,Saharanpur,M.B.,9,Uttar Pradesh,1,Saharanpur
4156,Saharsa,M,10,Bihar,12,Saharsa
4157,Sahaspur,N.P.,9,Uttar Pradesh,3,Bijnor
4158,Sahaswan,M.B.,9,Uttar Pradesh,19,Budaun
4159,Sahatwar,N.P.,9,Uttar Pradesh,63,Ballia
4160,Sahawar,N.P.,9,Uttar Pradesh,17,Etah
4161,Sahibabad Daulat Pur,C.T.,7,Delhi *,1,North West
4162,Sahibganj,M,20,Jharkhand,9,Sahibganj
4163,Sahjanwa,N.P.,9,Uttar Pradesh,58,Gorakhpur
4164,Sahnewal,N.P.,3,Punjab,9,Ludhiana
4165,Sahnidih,C.T.,20,Jharkhand,12,Dhanbad
4166,Sahpau NP,N.P.,9,Uttar Pradesh,13,Hathras
4167,Saidpur,N.P.,9,Uttar Pradesh,19,Budaun
4168,Saidpur,N.P.,9,Uttar Pradesh,65,Ghazipur
4169,Saidul Ajaib,C.T.,7,Delhi *,9,South
4170,Saiha,C.T.,15,Mizoram,8,Saiha
4171,Sailana,N.P.,23,Madhya Pradesh,20,Ratlam
4172,Sailu,M.Cl.,27,Maharashtra,17,Parbhani
4173,Sainthal,N.P.,9,Uttar Pradesh,20,Bareilly
4174,Sainthia,M,19,West Bengal,8,Birbhum
4175,Sairang,C.T.,15,Mizoram,3,Aizawl
4176,Saitual,C.T.,15,Mizoram,3,Aizawl
4177,Saiyad Raja,N.P.,9,Uttar Pradesh,66,Chandauli
4178,Sakhanu,N.P.,9,Uttar Pradesh,19,Budaun
4179,Sakit,N.P.,9,Uttar Pradesh,17,Etah
4180,Sakleshpur,T.M.C,29,Karnataka,23,Hassan
4181,Sakti,N.P.,22,Chhattisgarh,6,Janjgir-Champa
4182,Salakati,C.T.,18,Assam,1,Kokrajhar
4183,Salangapalayam,T.P.,33,Tamil Nadu,10,Erode
4184,Salap,C.T.,19,West Bengal,16,Haora 
4185,Salarpur Khadar,C.T.,9,Uttar Pradesh,10,Gautam Buddha Nagar
4186,Salaya,M,24,Gujarat,10,Jamnagar
4187,Salem,M.Corp.,33,Tamil Nadu,8,Salem
4188,Salempur,N.P.,9,Uttar Pradesh,60,Deoria
4189,Saligao,C.T.,30,Goa,1,North Goa 
4190,Saligram,T.M.C,29,Karnataka,16,Udupi
4191,Salon,N.P.,9,Uttar Pradesh,28,Rae Bareli
4192,Salumbar,M,8,Rajasthan,26,Udaipur
4193,Salur,M,28,Andhra Pradesh,12,Vizianagaram
4194,Samalapuram,T.P.,33,Tamil Nadu,12,Coimbatore
4195,Samalkha,M.C.,6,Haryana,7,Panipat
4196,Samalkota,M,28,Andhra Pradesh,14,East Godavari
4197,Samana,M.Cl.,3,Punjab,17,Patiala
4198,Samastipur,M,10,Bihar,19,Samastipur
4199,Samathur,T.P.,33,Tamil Nadu,12,Coimbatore
4200,Samba,N.A.C.,1,Jammu & Kashmir,13,Jammu
4201,Sambalpur,M,21,Orissa,3,Sambalpur
4202,Sambavar Vadagarai,T.P.,33,Tamil Nadu,29,Tirunelveli
4203,Sambhal,M.B.,9,Uttar Pradesh,4,Moradabad
4204,Sambhalka,C.T.,7,Delhi *,8,South West
4205,Sambhar,M,8,Rajasthan,12,Jaipur
4206,Samdhan,N.P.,9,Uttar Pradesh,30,Kannauj
4207,Samrala,M.Cl.,3,Punjab,9,Ludhiana
4208,Samthar,M.B.,9,Uttar Pradesh,36,Jhansi
4209,Samurou,N.P.,14,Manipur,5 & 6,Thoubal & Imphal West
4210,Sanand,M,24,Gujarat,7,Ahmadabad
4211,Sanaur,M.Cl.,3,Punjab,17,Patiala
4212,Sanawad,M,23,Madhya Pradesh,27,West Nimar
4213,Sanchi,N.P.,23,Madhya Pradesh,34,Raisen
4214,Sanchore,M,8,Rajasthan,18,Jalor
4215,Sancoale,C.T.,30,Goa,2,South Goa
4216,Sandi,M.B.,9,Uttar Pradesh,25,Hardoi
4217,Sandila,M.B.,9,Uttar Pradesh,25,Hardoi
4218,Sandor,C.T.,27,Maharashtra,21,Thane
4219,Sandur,T.P.,29,Karnataka,12,Bellary
4220,Sangamner,M.Cl.,27,Maharashtra,26,Ahmadnagar
4221,Sangareddy,M,28,Andhra Pradesh,4,Medak
4222,Sangaria,M,8,Rajasthan,2,Hanumangarh
4223,Sangat,M.Cl.,3,Punjab,14,Bathinda
4224,Sangli-Miraj & Kupwad,M.Corp.,27,Maharashtra,35,Sangli
4225,Sangod,M,8,Rajasthan,30,Kota
4226,Sangole,M.Cl.,27,Maharashtra,30,Solapur
4227,Sangrur,M.Cl.,3,Punjab,16,Sangrur
4228,Sanguem,M.Cl.,30,Goa,2,South Goa
4229,Sankaramanallur,T.P.,33,Tamil Nadu,12,Coimbatore
4230,Sankarankoil,M,33,Tamil Nadu,29,Tirunelveli
4231,Sankarapuram,T.P.,33,Tamil Nadu,7,Viluppuram
4232,Sankari,T.P.,33,Tamil Nadu,8,Salem
4233,Sankarnagar,T.P.,33,Tamil Nadu,29,Tirunelveli
4234,Sankarpur,C.T.,19,West Bengal,9,Barddhaman 
4235,Sankeshwar,T.M.C,29,Karnataka,1,Belgaum
4236,Sankhol,C.T.,6,Haryana,15,Jhajjar
4237,Sankrail,C.T.,19,West Bengal,16,Haora 
4238,Sanoth,C.T.,7,Delhi *,1,North West
4239,Sanquelim,M.Cl.,30,Goa,1,North Goa 
4240,Sansarpur,C.T.,3,Punjab,4,Jalandhar
4241,Santipur,M,19,West Bengal,10,Nadia 
4242,Santokhgarh,N.P.,2,Himachal Pradesh,7,Una
4243,Santoshpur,C.T.,19,West Bengal,16,Haora 
4244,Santrampur,M,24,Gujarat,17,Panch Mahals
4245,Sanvordem,C.T.,30,Goa,2,South Goa
4246,Sao Jose-de-Areal,C.T.,30,Goa,2,South Goa
4247,Sapatgram,T.C.,18,Assam,2,Dhubri
4248,Sarai Aquil,N.P.,9,Uttar Pradesh,44,Kaushambi
4249,Sarai Mir,N.P.,9,Uttar Pradesh,61,Azamgarh
4250,Saraidhela,C.T.,20,Jharkhand,12,Dhanbad
4251,Saraipali,N.P.,22,Chhattisgarh,12,Mahasamund
4252,Sarangarh,N.P.,22,Chhattisgarh,4,Raigarh
4253,Sarangpur,M,23,Madhya Pradesh,30,Rajgarh
4254,Sarapaka,C.T.,28,Andhra Pradesh,10,Khammam
4255,Saravanampatti,T.P.,33,Tamil Nadu,12,Coimbatore
4256,Sarbhog,T.C.,18,Assam,5,Barpeta
4257,Sarcarsamakulam,T.P.,33,Tamil Nadu,12,Coimbatore
4258,Sardarpur,N.P.,23,Madhya Pradesh,25,Dhar
4259,Sardarshahar,M,8,Rajasthan,4,Churu
4260,Sardhana,M.B.,9,Uttar Pradesh,7,Meerut
4261,Sardulgarh,N.P.,3,Punjab,15,Mansa
4262,Sarenga,C.T.,19,West Bengal,16,Haora 
4263,Sarigam INA,I.N.A.,24,Gujarat,25,Valsad
4264,Sarila,N.P.,9,Uttar Pradesh,38,Hamirpur
4265,Sarjamda,C.T.,20,Jharkhand,18,Purbi Singhbhum
4266,Sarkaghat,N.P.,2,Himachal Pradesh,5,Mandi
4267,Sarkhej-Okaf,M,24,Gujarat,7,Ahmadabad
4268,Sarni,M,23,Madhya Pradesh,35,Betul
4269,Sarpi,C.T.,19,West Bengal,9,Barddhaman 
4270,Sarsawan,M.B.,9,Uttar Pradesh,1,Saharanpur
4271,Sarthebari,T.C.,18,Assam,5,Barpeta
4272,Sarupathar,T.C.,18,Assam,18,Golaghat
4273,Sarupathar Bengali,C.T.,18,Assam,15,Dibrugarh
4274,Sarwar,M,8,Rajasthan,21,Ajmer
4275,Sasaram,M,10,Bihar,32,Rohtas
4276,Sasauli,C.T.,6,Haryana,3,Yamunanagar
4277,Sasni,N.P.,9,Uttar Pradesh,13,Hathras
4278,Sasti,C.T.,27,Maharashtra,13,Chandrapur
4279,Sasvad,M.Cl.,27,Maharashtra,25,Pune
4280,Satai,N.P.,23,Madhya Pradesh,9,Chhatarpur
4281,Satalkheri,C.T.,8,Rajasthan,30,Kota
4282,Satana,M.Cl.,27,Maharashtra,20,Nashik
4283,Satara,M.Cl.,27,Maharashtra,31,Satara
4284,Sathankulam,T.P.,33,Tamil Nadu,28,Toothukudi
4285,Sathiyavijayanagaram,C.T.,33,Tamil Nadu,6,Tiruvanamalai
4286,Sathuvachari,T.P,33,Tamil Nadu,4,Vellore
4287,Sathyamangala,C.T.,29,Karnataka,23,Hassan
4288,Sathyamangalam,M,33,Tamil Nadu,10,Erode
4289,Satigachha,C.T.,19,West Bengal,10,Nadia 
4290,Satna,M.Corp.,23,Madhya Pradesh,13,Satna
4291,Satrikh,N.P.,9,Uttar Pradesh,46,Barabanki
4292,Sattenapalle,M,28,Andhra Pradesh,17,Guntur
4293,Sattur,M,33,Tamil Nadu,26,Virudhunagar
4294,Satwas,N.P.,23,Madhya Pradesh,23,Dewas
4295,Saunda,C.T.,20,Jharkhand,4,Hazaribag
4296,Saundatti-Yellamma,T.M.C,29,Karnataka,1,Belgaum
4297,Saunkh,N.P.,9,Uttar Pradesh,14,Mathura
4298,Saurikh,N.P.,9,Uttar Pradesh,30,Kannauj
4299,Sausar,N.P.,23,Madhya Pradesh,43,Chhindwara
4300,Savanur,T.M.C,29,Karnataka,11,Haveri
4301,Savarkundla,M,24,Gujarat,13,Amreli
4302,Savda,M.Cl.,27,Maharashtra,3,Jalgaon
4303,Savner,M.Cl.,27,Maharashtra,9,Nagpur
4304,Sawai Madhopur,M,8,Rajasthan,10,Sawai Madhopur
4305,Sawantwadi,M.Cl.,27,Maharashtra,33,Sindhudurg
4306,Sawari Jawharnagar,C.T.,27,Maharashtra,10,Bhandara
4307,Sawer,N.P.,23,Madhya Pradesh,26,Indore
4308,Sayalgudi,T.P.,33,Tamil Nadu,27,Ramanathapuram
4309,Sayan,C.T.,24,Gujarat,22,Surat
4310,Sayapuram,T.P.,33,Tamil Nadu,28,Toothukudi
4311,Secunderabad,C.B.,28,Andhra Pradesh,5,Hyderabad
4312,Sedam,T.M.C,29,Karnataka,4,Gulbarga
4313,Seerapalli,T.P.,33,Tamil Nadu,9,Namakkal
4314,Seevur,C.T.,33,Tamil Nadu,4,Vellore
4315,Sehore,M,23,Madhya Pradesh,33,Sehore
4316,Seithur,T.P.,33,Tamil Nadu,26,Virudhunagar
4317,Sekmai Bazar,N.P.,14,Manipur,6,Imphal West
4318,Semaria,N.P.,23,Madhya Pradesh,14,Rewa
4319,Sembakkam,T.P.,33,Tamil Nadu,3,Kancheepuram
4320,Semmipalayam,C.T.,33,Tamil Nadu,12,Coimbatore
4321,Senchoa Gaon,C.T.,18,Assam,17,Jorhat
4322,Sendhwa,M,23,Madhya Pradesh,28,Barwani
4323,Senthamangalam,T.P.,33,Tamil Nadu,9,Namakkal
4324,Sentharapatti,T.P.,33,Tamil Nadu,8,Salem
4325,Senur,C.T.,33,Tamil Nadu,4,Vellore
4326,Seohara,M.B.,9,Uttar Pradesh,3,Bijnor
4327,Seondha,N.P.,23,Madhya Pradesh,5,Datia
4328,Seoni,N.P.,2,Himachal Pradesh,11,Shimla
4329,Seoni,M,23,Madhya Pradesh,44,Seoni
4330,Seoni Malwa,M,23,Madhya Pradesh,37,Hoshangabad
4331,Seppa,C.T.,12,Arunachal Pradesh,3,East Kameng
4332,Seraikela,M,20,Jharkhand,17,Pashchimi Singhbhum
4333,Serampore,M,19,West Bengal,12,Hugli 
4334,Serchhip,C.T.,15,Mizoram,5,Serchhip
4335,Serilingampalle,M,28,Andhra Pradesh,6,Rangareddi
4336,Serpur,C.T.,19,West Bengal,7,Murshidabad 
4337,Sethia,C.T.,23,Madhya Pradesh,43,Chhindwara
4338,Sethiathoppu,T.P.,33,Tamil Nadu,18,Cuddalore
4339,Sevilimedu,T.P.,33,Tamil Nadu,3,Kancheepuram
4340,Sevugampatti,T.P.,33,Tamil Nadu,13,Dindigul
4341,Sewai,C.T.,20,Jharkhand,4,Hazaribag
4342,Sewalkhas,N.P.,9,Uttar Pradesh,7,Meerut
4343,Sewarhi,N.P.,9,Uttar Pradesh,59,Kushinagar
4344,Shahabad,T.M.C,29,Karnataka,4,Gulbarga
4345,Shahabad,N.P.,9,Uttar Pradesh,5,Rampur
4346,Shahabad,M.B.,9,Uttar Pradesh,25,Hardoi
4347,Shahabad ACC,N.A.C,29,Karnataka,4,Gulbarga
4348,Shahade,M.Cl.,27,Maharashtra,1,Nandurbar
4349,Shahapur,C.T.,27,Maharashtra,21,Thane
4350,Shahbad,M.C.,6,Haryana,4,Kurukshetra
4351,Shahdol,M,23,Madhya Pradesh,16,Shahdol
4352,Shahganj,M.B.,9,Uttar Pradesh,64,Jaunpur
4353,Shahgarh,N.P.,23,Madhya Pradesh,11,Sagar
4354,Shahi,N.P.,9,Uttar Pradesh,20,Bareilly
4355,Shahjahanpur,M.B.,9,Uttar Pradesh,22,Shahjahanpur
4356,Shahjahanpur,C.B.,9,Uttar Pradesh,22,Shahjahanpur
4357,Shahkot,N.P.,3,Punjab,4,Jalandhar
4358,Shahpur,N.P.,9,Uttar Pradesh,2,Muzaffarnagar
4359,Shahpur,T.M.C,29,Karnataka,4,Gulbarga
4360,Shahpur,N.P.,23,Madhya Pradesh,11,Sagar
4361,Shahpur,N.A.,10,Bihar,29,Bhojpur
4362,Shahpur,N.P.,23,Madhya Pradesh,29,East Nimar
4363,Shahpur,C.T.,23,Madhya Pradesh,35,Betul
4364,Shahpura,M,8,Rajasthan,12,Jaipur
4365,Shahpura,M,8,Rajasthan,24,Bhilwara
4366,Shahpura,N.P.,23,Madhya Pradesh,39,Jabalpur
4367,Shahpura,N.P.,23,Madhya Pradesh,41,Dindori
4368,Shajapur,M,23,Madhya Pradesh,22,Shajapur
4369,Shaktigarh,N.P.,5,Uttaranchal,12,Udham Singh Nagar
4370,Shaktinagar,C.T.,29,Karnataka,6,Raichur
4371,Shamchaurasi,M.Cl.,3,Punjab,5,Hoshiarpur
4372,Shamgarh,N.P.,23,Madhya Pradesh,19,Mandsaur
4373,Shamli,M.B.,9,Uttar Pradesh,2,Muzaffarnagar
4374,Shamsabad,M.B.,9,Uttar Pradesh,15,Agra
4375,Shamsabad,N.P.,9,Uttar Pradesh,29,Farrukhabad
4376,Shankargarh,N.P.,9,Uttar Pradesh,45,Allahabad 
4377,Shankhanagar,C.T.,19,West Bengal,12,Hugli 
4378,Shegaon,M.Cl.,27,Maharashtra,4,Buldana
4379,Sheikhpura,M,10,Bihar,26,Sheikhpura
4380,Shekhpura,C.T.,3,Punjab,17,Patiala
4381,Shelar,C.T.,27,Maharashtra,21,Thane
4382,Shenbakkam,T.P,33,Tamil Nadu,4,Vellore
4383,Shendurjana,M.Cl.,27,Maharashtra,7,Amravati
4384,Shenkottai,M,33,Tamil Nadu,29,Tirunelveli
4385,Sheoganj,M,8,Rajasthan,19,Sirohi
4386,Sheohar,N.A.,10,Bihar,3,Sheohar
4387,Sheopur,M,23,Madhya Pradesh,1,Sheopur
4388,Shergarh,N.P.,9,Uttar Pradesh,20,Bareilly
4389,Sherghati,N.A.,10,Bihar,35,Gaya
4390,Sherkot,M.B.,9,Uttar Pradesh,3,Bijnor
4391,Shiggaon,T.P.,29,Karnataka,11,Haveri
4392,Shikarpur,M.B.,9,Uttar Pradesh,11,Bulandshahr 
4393,Shikarpur,T.M.C,29,Karnataka,15,Shimoga
4394,Shikohabad,M.B.,9,Uttar Pradesh,16,Firozabad
4395,Shillong,M,17,Meghalaya,6,East Khasi Hills
4396,Shillong Cantt.,C.B.,17,Meghalaya,6,East Khasi Hills
4397,Shimla,M.Corp.,2,Himachal Pradesh,11,Shimla
4398,Shimoga,C.M.C,29,Karnataka,15,Shimoga
4399,Shirdi,M.Cl.,27,Maharashtra,26,Ahmadnagar
4400,Shirhatti,T.P.,29,Karnataka,8,Gadag
4401,Shirpur-Warwade,M.Cl.,27,Maharashtra,2,Dhule
4402,Shirur,M.Cl.,27,Maharashtra,25,Pune
4403,Shirwal,C.T.,27,Maharashtra,31,Satara
4404,Shishgarh,N.P.,9,Uttar Pradesh,20,Bareilly
4405,Shivajinagar,M.Cl.,27,Maharashtra,13,Chandrapur
4406,Shivatkar (Nira),C.T.,27,Maharashtra,25,Pune
4407,Shivdaspur,C.T.,9,Uttar Pradesh,67,Varanasi
4408,Shivli,N.P.,9,Uttar Pradesh,33,Kanpur Dehat
4409,Shivpuri,M,23,Madhya Pradesh,6,Shivpuri
4410,Shivrajpur,N.P.,9,Uttar Pradesh,34,Kanpur Nagar
4411,Shivrinarayan,N.P.,22,Chhattisgarh,6,Janjgir-Champa
4412,Shohratgarh,N.P.,9,Uttar Pradesh,54,Siddharthnagar
4413,Sholavandan,T.P.,33,Tamil Nadu,24,Madurai
4414,Sholinganallur,T.P.,33,Tamil Nadu,3,Kancheepuram
4415,Sholingur,T.P.,33,Tamil Nadu,4,Vellore
4416,Sholur,T.P.,33,Tamil Nadu,11,The Nilgiris
4417,Shoranur,M,32,Kerala,6,Palakkad
4418,Shorapur,T.M.C,29,Karnataka,4,Gulbarga
4419,Shrigonda,M.Cl.,27,Maharashtra,26,Ahmadnagar
4420,Shrirampur,M.Cl.,27,Maharashtra,26,Ahmadnagar
4421,Shrirampur(Rural),C.T.,27,Maharashtra,26,Ahmadnagar
4422,Shrirangapattana,T.M.C,29,Karnataka,22,Mandya
4423,Shrivardhan,M.Cl.,27,Maharashtra,24,Raigarh
4424,Shujalpur,M,23,Madhya Pradesh,22,Shajapur
4425,Shupiyan,N.A.C.,1,Jammu & Kashmir,5,Pulwama
4426,Siana,M.B.,9,Uttar Pradesh,11,Bulandshahr 
4427,Sibsagar,M.B.,18,Assam,16,Sibsagar
4428,Siddapur,T.P.,29,Karnataka,10,Uttara Kannada
4429,Siddhaur,N.P.,9,Uttar Pradesh,46,Barabanki
4430,Siddipet,M,28,Andhra Pradesh,4,Medak
4431,Sidhauli,N.P.,9,Uttar Pradesh,24,Sitapur
4432,Sidhi,M,23,Madhya Pradesh,17,Sidhi
4433,Sidhpur,M,24,Gujarat,3,Patan
4434,Sidhpura,N.P.,9,Uttar Pradesh,17,Etah
4435,Sidlaghatta,T.M.C,29,Karnataka,19,Kolar
4436,Siduli,C.T.,19,West Bengal,9,Barddhaman 
4437,Sihor,M,24,Gujarat,14,Bhavnagar
4438,Sihora,M,23,Madhya Pradesh,39,Jabalpur
4439,Sijhua,C.T.,20,Jharkhand,13,Bokaro
4440,Sijua,C.T.,20,Jharkhand,12,Dhanbad
4441,Sikanderpur,N.P.,9,Uttar Pradesh,30,Kannauj
4442,Sikanderpur,N.P.,9,Uttar Pradesh,63,Ballia
4443,Sikandra,N.P.,9,Uttar Pradesh,33,Kanpur Dehat
4444,Sikandra Rao,M.B.,9,Uttar Pradesh,13,Hathras
4445,Sikandrabad,M.B.,9,Uttar Pradesh,11,Bulandshahr 
4446,Sikar,M.Cl.,8,Rajasthan,13,Sikar
4447,Sikhong Sekmai,N.P.,14,Manipur,5,Thoubal
4448,Sikka,C.T.,24,Gujarat,10,Jamnagar
4449,Sikkarayapuram,C.T.,33,Tamil Nadu,3,Kancheepuram
4450,Silao,N.A.,10,Bihar,27,Nalanda
4451,Silapathar,T.C.,18,Assam,13,Dhemaji
4452,Silchar,M.B.,18,Assam,21,Cachar
4453,Silchar Part-X,C.T.,18,Assam,21,Cachar
4454,Siliguri,M.Corp.,19,West Bengal,1 & 2,Darjiling and Jalpaiguri
4455,Sillewada,C.T.,27,Maharashtra,9,Nagpur
4456,Sillod,M.Cl.,27,Maharashtra,19,Aurangabad
4457,Silvassa,C.T.,26,Dadra & Nagar Haveli *,1,Dadra & Nagar Haveli
4458,Simdega,N.A.,20,Jharkhand,16,Gumla
4459,Simga,N.P.,22,Chhattisgarh,11,Raipur
4460,Simla,C.T.,19,West Bengal,12,Hugli 
4461,Sindgi,T.M.C,29,Karnataka,3,Bijapur
4462,Sindhnur,T.M.C,29,Karnataka,6,Raichur
4463,Sindi,M.Cl.,27,Maharashtra,8,Wardha
4464,Sindi Turf Hindnagar,C.T.,27,Maharashtra,8,Wardha
4465,Sindkhed Raja,M.Cl.,27,Maharashtra,4,Buldana
4466,Sindri,N.A.,20,Jharkhand,12,Dhanbad
4467,Sinduria,C.T.,20,Jharkhand,1,Garhwa
4468,Singahi Bhiraura,N.P.,9,Uttar Pradesh,23,Kheri
4469,Singampuneri,T.P.,33,Tamil Nadu,23,Sivaganga
4470,Singaperumalkoil,C.T.,33,Tamil Nadu,3,Kancheepuram
4471,Singapur,C.T.,28,Andhra Pradesh,1,Adilabad
4472,Singarayakonda,C.T.,28,Andhra Pradesh,18,Prakasam
4473,Singarva,C.T.,24,Gujarat,7,Ahmadabad
4474,Singnapur,C.T.,27,Maharashtra,26,Ahmadnagar
4475,Singoli,N.P.,23,Madhya Pradesh,18,Neemuch
4476,Singrauli,M.Corp.,23,Madhya Pradesh,17,Sidhi
4477,Singtam,N.T.A,11,Sikkim,4,East
4478,Singur,C.T.,19,West Bengal,12,Hugli 
4479,Sinhasa,C.T.,23,Madhya Pradesh,26,Indore
4480,Sini,C.T.,20,Jharkhand,17,Pashchimi Singhbhum
4481,Sinnar,M.Cl.,27,Maharashtra,20,Nashik
4482,Siolim,C.T.,30,Goa,1,North Goa 
4483,Sira,T.M.C,29,Karnataka,18,Tumkur
4484,Siralkoppa,T.P.,29,Karnataka,15,Shimoga
4485,Siras Pur,C.T.,7,Delhi *,1,North West
4486,Sirathu,N.P.,9,Uttar Pradesh,44,Kaushambi
4487,Sirauli,N.P.,9,Uttar Pradesh,20,Bareilly
4488,Sirgiti,C.T.,22,Chhattisgarh,7,Bilaspur
4489,Sirgora,C.T.,23,Madhya Pradesh,43,Chhindwara
4490,Sirhind -Fategarh,M.Cl.,3,Punjab,8,Fatehgarh Sahib
4491,Sirka,C.T.,20,Jharkhand,4,Hazaribag
4492,Sirkali,M,33,Tamil Nadu,19,Nagapattinam
4493,Sirmaur,N.P.,23,Madhya Pradesh,14,Rewa
4494,Sirohi,M,8,Rajasthan,19,Sirohi
4495,Sironj,M,23,Madhya Pradesh,31,Vidisha
4496,Sirsa,M.Cl.,6,Haryana,11,Sirsa
4497,Sirsa,N.P.,9,Uttar Pradesh,45,Allahabad 
4498,Sirsaganj,M.B.,9,Uttar Pradesh,16,Firozabad
4499,Sirsha,C.T.,19,West Bengal,9,Barddhaman 
4500,Sirsi,N.P.,9,Uttar Pradesh,4,Moradabad
4501,Sirsi,C.M.C,29,Karnataka,10,Uttara Kannada
4502,Sirsilla,M,28,Andhra Pradesh,3,Karimnagar
4503,Sirugamani,T.P.,33,Tamil Nadu,15,Tiruchirappalli
4504,Siruguppa,T.P.,29,Karnataka,12,Bellary
4505,Sirumugai,T.P.,33,Tamil Nadu,12,Coimbatore
4506,Sisauli,N.P.,9,Uttar Pradesh,2,Muzaffarnagar
4507,Siswa Bazar,N.P.,9,Uttar Pradesh,57,Maharajganj
4508,Sitamarhi,M,10,Bihar,4,Sitamarhi
4509,Sitamau,N.P.,23,Madhya Pradesh,19,Mandsaur
4510,Sitapur,M.B.,9,Uttar Pradesh,24,Sitapur
4511,Sitarganj,M.B.,5,Uttaranchal,12,Udham Singh Nagar
4512,Sithayankottai,T.P.,33,Tamil Nadu,13,Dindigul
4513,Sithurajapuram,T.P.,33,Tamil Nadu,26,Virudhunagar
4514,Siuliban,C.T.,20,Jharkhand,12,Dhanbad
4515,Sivaganga,M,33,Tamil Nadu,23,Sivaganga
4516,Sivagiri,T.P.,33,Tamil Nadu,10,Erode
4517,Sivagiri,T.P.,33,Tamil Nadu,29,Tirunelveli
4518,Sivakasi,M,33,Tamil Nadu,26,Virudhunagar
4519,Sivanthipuram,T.P.,33,Tamil Nadu,29,Tirunelveli
4520,Siwan,M,10,Bihar,16,Siwan
4521,Siwani,M.C.,6,Haryana,13,Bhiwani
4522,Sobhaganj,C.T.,19,West Bengal,2,Jalpaiguri 
4523,Socorro (Serula),C.T.,30,Goa,1,North Goa 
4524,Sogariya,C.T.,8,Rajasthan,30,Kota
4525,Sohagpur,N.P.,23,Madhya Pradesh,37,Hoshangabad
4526,Sohna,M.C,6,Haryana,18,Gurgaon
4527,Sojat,M,8,Rajasthan,20,Pali
4528,Sojat Road,C.T.,8,Rajasthan,20,Pali
4529,Solan,M.C.,2,Himachal Pradesh,9,Solan
4530,Solapur,M.Corp.,27,Maharashtra,30,Solapur
4531,Som,C.T.,9,Uttar Pradesh,25,Hardoi
4532,Someshwar,C.T.,29,Karnataka,24,Dakshina Kannada
4533,Sompeta,C.T.,28,Andhra Pradesh,11,Srikakulam
4534,Somvarpet,T.P.,29,Karnataka,25,Kodagu
4535,Sonamukhi,M,19,West Bengal,13,Bankura 
4536,Sonamura,N.P.,16,Tripura,1,West Tripura 
4537,Sonapur,M,21,Orissa,23,Sonapur
4538,Sonari,M.B.,18,Assam,16,Sibsagar
4539,Sonatikiri,C.T.,19,West Bengal,11,North Twentyfour Parganas
4540,Sonegaon (Nipani),C.T.,27,Maharashtra,9,Nagpur
4541,Sonepur,N.A.,10,Bihar,17,Saran
4542,Songadh,M,24,Gujarat,22,Surat
4543,Sonipat,M.Cl.,6,Haryana,8,Sonipat
4544,Sonkatch,N.P.,23,Madhya Pradesh,23,Dewas
4545,Sonpeth,M.Cl.,27,Maharashtra,17,Parbhani
4546,Sopore,T.C.,1,Jammu & Kashmir,2,Baramula
4547,Sorab,T.P.,29,Karnataka,15,Shimoga
4548,Soro,N.A.C.,21,Orissa,8,Baleshwar
4549,Soron,M.B.,9,Uttar Pradesh,17,Etah
4550,South Dumdum,M,19,West Bengal,11,North Twentyfour Parganas
4551,Soyagaon,C.T.,27,Maharashtra,20,Nashik
4552,Soyatkalan,N.P.,23,Madhya Pradesh,22,Shajapur
4553,Sri Hargobindpur,M.Cl.,3,Punjab,1,Gurdaspur
4554,Sri Madhopur,M,8,Rajasthan,13,Sikar
4555,Srikakulam,M,28,Andhra Pradesh,11,Srikakulam
4556,Srikalahasti,M,28,Andhra Pradesh,23,Chittoor
4557,Srikantabati,C.T.,19,West Bengal,7,Murshidabad 
